date,site,who,plot,transect,segment,round,vial_number,specimen_number,gross_ID,plant,notes,insect_order,insect_family,insect_subfamily,insect_genus,insect_species,fine_ID,pollen,pinned by,pinned date,pinned notes
7/25/19,Meridian,AF,Manipulated,M1,4,1,AF27,50740,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Wash 3C,KA,Kaysee,K1,2,1,KA1,50741,Small black solitary bee,Linum lewisii,,Hymenoptera,Halictidae,Rophitinae,Dufourea,harveyi,Dufourea harveyi,Y,Eden,9/26/19,
7/25/19,Wash 3C,KA,Kaysee,K1,4,1,KA2,50742,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,,Bijia,10/4/19,
7/25/19,Wash 3C,KA,Manipulated,M3,4,1,KA3,50743,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Platycheirus,,Platycheirus,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Manipulated,M3,4,1,KA4,50744,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Kaysee,K1,3,1,SP1,50745,Other fly,Potentilla pulcherrima,,Diptera,,,,,Tiny 5,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Manipulated,M1,3,1,SP2,50746,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Control,C1,3,1,SP3,50747,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Control,C1,3,1,SP4,50748,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Syrphus,,Syrphus,Y,,,
7/25/19,Wash 3C,SP,Control,C1,1,1,SP5,50749,Syrphidae,Vicia americana,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,Y,,,
7/25/19,Wash 3C,BD,Manipulated,M1,4,1,BD1,50750,Other fly,Helianthella quinquenervis,,Diptera,Tephritidae,,,,Tephritidae,,Albert,10/9/19,
7/25/19,Wash 3C,BD,Control,C3,1,1,BD2,50751,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,BD,Control,C3,1,1,BD3,50752,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Halictidae,Rophitinae,Dufourea,harveyi,Dufourea harveyi,Y,Eden,9/26/19,
7/25/19,Wash 3C,BD,Control,C3,1,1,BD4,50753,Beetles,Potentilla pulcherrima,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,N/A,N/A,
7/25/19,Wash 3C,SP,Control,C2,1,2,SP6,50754,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Manipulated,M2,1,2,SP7,50755,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Control,C2,1,2,SP9,50756,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Kaysee,K2,5,2,SP10,50757,Other fly,Linum lewisii,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,SP,Manipulated,M2,4,2,SP11,50758,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Albert,10/9/19,
7/25/19,Wash 3C,ES,Manipulated,M3,1,1,ES1,50759,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Syrphus,,Syrphus,Y,,,
7/25/19,Wash 3C,ES,Control,C3,3,2,ES2,50760,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Wash 3C,ES,Kaysee,K3,3,2,ES3,50761,Moths,Linum lewisii,,Lepidoptera,,,,,,,Albert,10/23/19,
7/25/19,Wash 3C,AL,Control,C3,3,1,AL1,50762,Syrphidae,Collomia linearis,,Diptera,Syrphidae,Syrphinae,Parasyrphus,,Parasyrphus,Y,,,
7/25/19,Wash 3C,AL,Control,C2,1,1,AL2,50763,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Syrphus,,Syrphus,Y,,,
7/25/19,Wash 3C,AL,Control,C3,5,2,AL3,50764,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,Y,,,
7/25/19,Wash 3C,AL,Kaysee,K1,1,2,AL4,50765,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,AL,Manipulated,M2,2,2,AL5,50766,Other fly,Linum lewisii,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,AL,Manipulated,M2,2,2,AL6,50767,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Control,C1,1,2,KA5,50768,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Control,C1,2,2,KA6,50769,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,Y,Eden,9/26/19,
7/25/19,Wash 3C,KA,Control,C3,4,2,KA7,50770,Small black solitary bee,Linum lewisii,,Hymenoptera,Halictidae,Rophitinae,Dufourea,harveyi,Dufourea harveyi,Y,Eden,9/26/19,
7/25/19,Wash 3C,KA,Kaysee,K3,1,2,KA8,50771,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Halictidae,Rophitinae,Dufourea,harveyi,Dufourea harveyi,Y,Eden,9/26/19,
7/25/19,Wash 3C,KA,Kaysee,K2,3,2,KA9,50772,Other fly,Linum lewisii,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Kaysee,K2,3,2,KA10,50773,Other fly,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Kaysee,K1,4,2,KA11,50774,Wasps,Ligusticum porteri,,Hymenoptera,,,,,,,,,
7/25/19,Wash 3C,KA,Kaysee,K1,4,2,KA12,50775,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Kaysee,K1,4,2,KA13,50776,Bombyliidae,Ligusticum porteri,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Wash 3C,KA,Manipulated,M2,5,2,KA14,50777,Wasps,Potentilla pulcherrima,IDed as SBSB in field,Hymenoptera,,,,,,,,,
7/25/19,Wash 3C,BD,Control,C3,1,2,BD5,50778,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Wash 3C,BD,Control,C3,1,2,BD6,50779,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Wash 3C,BD,Control,C2,2,2,BD7,50780,Big megachile,Potentilla pulcherrima,,Hymenoptera,Megachilidae,Megachilinae,Megachile,,Megachile,,David & Eden,10/24/19,
7/25/19,Wash 3C,BD,Control,C2,2,2,BD8,50781,Wasps,Linum lewisii,,Hymenoptera,,,,,,,,,
7/25/19,Wash 3C,BD,Control,C2,2,2,BD9,50782,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Wash 3C,BD,Control,C2,2,2,BD10,50783,Bombyliidae,Potentilla pulcherrima,,Diptera,Bombyliidae,Ecliminae,Lepidophora,,Lepidophora,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Kaysee,K2,5,1,TR1,50784,Hemipteran,Linum lewisii,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,TR,Kaysee,K3,3,1,TR2,50785,Other fly,Senecio crassulus,,Diptera,Muscidae,,,,Musc. morpho 1,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Kaysee,K3,3,1,TR3,50786,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Control,C2,1,1,TR4,50787,Other fly,Potentilla pulcherrima,,Diptera,Anthomyiidae,,,,Anthomyiidae 5,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Control,C1,2,1,TR5,50788,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M1,1,1,TR6,50789,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M1,1,1,TR7,50790,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M2,4,1,TR8,50791,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M2,2,1,TR9,50792,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Control,C2,2,2,TR10,50793,Other fly,Senecio crassulus,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Control,C3,1,2,TR11,50794,Hemipteran,Senecio crassulus,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,TR,Kaysee,K1,4,2,TR12,50795,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Kaysee,K3,3,2,TR13,50796,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Kaysee,K3,3,2,TR14,50797,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Kaysee,K3,3,2,TR15,50798,Syrphidae,Linum lewisii,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M2,4,2,TR16,50799,Other fly,Potentilla pulcherrima,,Diptera,,,,,Tiny 3,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M3,4,2,TR17,50800,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M1,3,2,TR18,50801,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,TR,Manipulated,M3,3,2,TR9.1,50802,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Musc. morpho 1,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Kaysee,K2,2,1,CS1,50803,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,CS,Control,C3,2,1,CS2,50804,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS3,50805,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS4,50806,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS5,50807,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS6,50808,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS7,50809,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,CS8,50810,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Control,C2,1,2,CS9,50811,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Control,C1,3,2,CS10,50812,Other fly,Senecio crassulus,,Diptera,,,,,,,Albert,10/9/19,
7/25/19,Pfeiler,CS,Manipulated,M2,5,2,CS11,50813,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Musc. morpho 1,,David & Eden,10/10/19,
7/25/19,Pfeiler,CS,Manipulated,M2,1,2,CS12,50814,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/10/19,
7/25/19,Pfeiler,CS,Manipulated,M2,2,2,CS13,50815,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Kaysee,K1,5,1,CM1,50816,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Control,C3,5,1,CM2,50817,Hemipteran,Senecio crassulus,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,CM,Control,C2,3,1,CM3,50818,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Musc. morpho 1,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Manipulated,M1,4,1,CM4,50819,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Manipulated,M3,2,1,CM5,50820,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,CM,Manipulated,M3,1,1,CM6,50821,Other fly,Ligusticum porteri,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Manipulated,M1,3,1,CM7,50822,Other fly,Potentilla pulcherrima,,Diptera,Muscidae,,,,Drymeia/Hydrotaea,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Control,C3,4,2,CM8,50823,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,Y,,,
7/25/19,Pfeiler,CM,Kaysee,K2,2,2,CM9,50824,Other fly,Potentilla pulcherrima,,Diptera,Empididae,,,,Empididae,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Kaysee,K2,2,2,CM10,50825,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,Y,Eden,9/26/19,
7/25/19,Pfeiler,CM,Manipulated,M2,3,2,CM11,50826,Other fly,Castilleja sulphurea,,Diptera,Muscidae,Phaoniinae,Phaonia,,Phaonia,,David & Eden,10/10/19,
7/25/19,Pfeiler,CM,Manipulated,M3,1,2,CM12,50827,Wasps,Ligusticum porteri,,Hymenoptera,,,,,,,,,
7/25/19,Pfeiler,CM,Manipulated,M3,5,2,CM13,50828,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,Andrenidae,Panurginae,Panurginus,ineptus,Panurginus ineptus,Y,Eden,9/26/19,
7/25/19,Pfeiler,AF,Kaysee,K1,1,1,AF1,50829,Small black solitary bee,Senecio crassulus,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,Y,Eden,9/26/19,
7/25/19,Pfeiler,AF,Kaysee,K1,1,1,AF2,50830,Other fly,Linum lewisii,,Diptera,Empididae,,,,Empididae,,David & Eden,10/10/19,
7/25/19,Pfeiler,AF,Control,C2,5,1,AF3,50831,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Manipulated,M3,5,1,AF4,50832,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Manipulated,M1,5,1,AF5,50833,Other fly,Ligusticum porteri,,Diptera,Rhagionidae,Rhagioninae,Symphoromyia,,Symphoromyia,,David & Eden,10/10/19,
7/25/19,Pfeiler,AF,Manipulated,M3,5,1,AF6,50834,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Manipulated,M3,4,1,AF7,50835,Other fly,Potentilla pulcherrima,,Diptera,Rhagionidae,Rhagioninae,Symphoromyia,,Symphoromyia,,David & Eden,10/10/19,
7/25/19,Pfeiler,AF,Manipulated,M2,5,2,AF8,50836,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,David & Eden,10/10/19,
7/25/19,Pfeiler,AF,Control,C2,4,2,AF9,50837,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Control,K2,4,2,AF10,50838,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Kaysee,K2,4,2,AF11,50839,Beetles,Ligusticum porteri,,Coleoptera,Meloidae,Meloinae,Epicauta,,Epicauta,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Manipulated,M2,4,2,AF12,50840,Small black solitary bee,Senecio crassulus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,Y,Eden,9/26/19,
7/25/19,Pfeiler,AF,Kaysee,K1,4,2,AF13,50841,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Kaysee,K1,4,2,AF14,50842,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Pfeiler,AF,Manipulated,M1,2,2,AF15,50843,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Syrphinae,Toxomerus,,Toxomerus,Y,,,
7/25/19,Pfeiler,AF,Manipulated,M1,2,2,AF16,50844,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/25/19,Meridian,CM,Control,C1,3,2,,,Other fly,Potentilla fruticosa,,Diptera,,,,,,,,,
7/25/19,Meridian,KA,Control,C3,4,1,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/25/19,Meridian,KA,Control,C1,5,1,,,Other fly,Arenaria congesta,,Diptera,,,,,,,,,
7/25/19,Meridian,SP,Control,C3,5,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/25/19,Meridian,ES,Control,C1,2,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/25/19,Meridian,AF,Manipulated,M3,4,1,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/25/19,Meridian,AF,Control,C2,3,2,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/25/19,Meridian,AL,Control,C1,1,1,,,Moths,Potentilla pulcherrima,,Lepidoptera,,,,,,,,,
7/25/19,Wash 3C,KA,Manipulated,M1,1,1,,,Bombus bifarius,Helianthella quinquenervis,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Wash 3C,KA,Manipulated,M3,4,1,,,Bombus bifarius,Helianthella quinquenervis,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Wash 3C,SP,Control,C2,3,1,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/25/19,Wash 3C,BD,Control,C3,1,1,,,Syrphidae,Potentilla pulcherrima,,Diptera,Syrphidae,,,,,,,,
7/25/19,Wash 3C,BD,Control,C3,1,1,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/25/19,Wash 3C,SP,Manipulated,M3,1,2,,,Big megachile,Potentilla pulcherrima,,Hymenoptera,Megachilidae,,,,,,,,
7/25/19,Wash 3C,SP,Manipulated,M1,4,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/25/19,Wash 3C,SP,Manipulated,M3,1,2,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/25/19,Wash 3C,SP,Control,C2,1,2,,,Bombus flavifrons,Vicia americana,,Hymenoptera,Apidae,Apinae,Bombus,flavifrons,Bombus flavifrons,,,,
7/25/19,Wash 3C,ES,Manipulated,M3,1,1,,,Bombyliidae,Senecio crassulus,,Diptera,Bombyliidae,,,,,,,,
7/25/19,Wash 3C,ES,Control,C2,4,2,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/25/19,Wash 3C,ES,Control,C3,3,2,,,Beetles,Potentilla pulcherrima,,Coleoptera,,,,,,,,,
7/25/19,Wash 3C,AL,Control,C2,1,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Wash 3C,AL,Manipulated,M3,5,2,,,Bombus unknown,Helianthella quinquenervis,,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/25/19,Wash 3C,AL,Control,C2,3,2,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/25/19,Wash 3C,KA,Kaysee,K2,4,2,,,Beetles,Potentilla pulcherrima,,Coleoptera,,,,,,,,,
7/25/19,Wash 3C,KA,Kaysee,K2,1,1,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/25/19,Wash 3C,KA,Kaysee,K2,3,1,,,Moths,Linum lewisii,,Lepidoptera,,,,,,,,,
7/25/19,Wash 3C,BD,Manipulated,M1,4,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Wash 3C,BD,Control,C2,2,2,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/25/19,Wash 3C,BD,Manipulated,M2,3,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,TR,Manipulated,M1,1,1,,,Bombus bifarius,Castilleja sulphurea,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,TR,Manipulated,M2,4,1,,,Hemipteran,Helianthella quinquenervis,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,TR,Kaysee,K2,5,1,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CS,Manipulated,M2,1,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CS,Kaysee,K2,1,1,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CS,Manipulated,M2,1,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CS,Control,C2,1,2,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CS,Control,C2,1,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CS,Kaysee,K1,5,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CS,Kaysee,K1,5,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CS,Kaysee,K2,5,2,,,Hemipteran,Senecio crassulus,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CS,Manipulated,M1,4,2,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CS,Manipulated,M2,1,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Manipulated,M1,4,1,,,Bombus bifarius,Helianthella quinquenervis,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,CM,Manipulated,M1,3,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Manipulated,M1,3,1,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Control,C1,4,1,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Control,C1,4,1,,,Hemipteran,Potentilla pulcherrima,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,CM,Kaysee,K1,2,1,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Kaysee,K1,5,1,,,Small black solitary bee,Linum lewisii,,Hymenoptera,,,,,,,,,
7/25/19,Pfeiler,CM,Kaysee,K1,5,1,,,Bombus bifarius,Potentilla pulcherrima,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,CM,Manipulated,M2,3,2,,,Bombus bifarius,Castilleja sulphurea,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,CM,Control,C1,1,2,,,Bombus bifarius,Castilleja sulphurea,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,CM,Manipulated,M2,3,2,,,Small black solitary bee,Potentilla pulcherrima,,Hymenoptera,,,,,,,,,
7/25/19,Pfeiler,CM,Control,C3,4,2,,,Other fly,Potentilla pulcherrima,,Diptera,,,,,,,,,
7/25/19,Pfeiler,CM,Control,C1,1,2,,,Bombus bifarius,Senecio crassulus,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/25/19,Pfeiler,AF,Control,C2,4,2,,,Hemipteran,Ligusticum porteri,,Hemiptera,,,,,,,,,
7/25/19,Pfeiler,AF,Kaysee,K1,4,2,,,Bombus bifarius,Ligusticum porteri,,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/29/19,403 Bench,CM,Manipulated,M1,4,1,CM1,50845,Hemipteran,Helianthella quinquenervis,,Hemiptera,,,,,,,David & Eden,10/24/19,
7/29/19,403 Bench,CM,Control,C3,5,1,CM2,50846,Other fly,Ligusticum porteri,,Diptera,Tephritidae,,,,Tephritidae,,David & Eden,10/10/19,
7/29/19,403 Bench,CM,Control,C3,3,1,CM3,50847,Other fly,Ligusticum porteri,,Diptera,,,,,Dip morpho 2,,David & Eden,10/10/19,
7/29/19,403 Bench,CM,Kaysee,K2,4,1,CM4,50848,Other fly,Helianthella quinquenervis,,Diptera,Tephritidae,,,,Tephritidae,,David & Eden,10/10/19,
7/29/19,403 Bench,BD,Manipulated,M2,2,1,BD1,50849,Syrphidae,Ligusticum porteri,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,Y,,,
7/29/19,403 Bench,BD,Manipulated,M1,5,1,BD2,50850,Other fly,Helianthella quinquenervis,,Diptera,Tephritidae,,,,Tephritidae,,David & Eden,10/10/19,
7/29/19,403 Bench,BD,Control,C1,3,1,BD3,50851,Other fly,Ligusticum porteri,,Diptera,Empididae,,,,Empididae,,David & Eden,10/10/19,
